plate,low_channel,high_channel,gain_low,gain_high,is_afl_plate,status,plate_ratio,plate_offset,plate_scatter,plate_linear_max_rfu,plate_saturation_observed,plate_n_pairs,plate_n_overflow,bin_low_rfu,bin_high_rfu,n_pairs,departure_median,departure_p05,departure_p95,high_max_rfu
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,500.0,1000.0,1,0.9889907422967914,0.9889907422967914,0.9889907422967914,501.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,1000.0,2000.0,1415,0.996135838313133,0.9605688687719967,1.0358182650354977,1999.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,2000.0,5000.0,3756,0.9989534753656875,0.9717990151696518,1.0279826259414342,4999.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,5000.0,10000.0,1730,1.0011225954001493,0.9806658374729519,1.0204239113342792,9982.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,10000.0,20000.0,1239,0.9999266735560794,0.9857063422562186,1.0142510259921362,19995.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,20000.0,30000.0,1237,0.9995215341418215,0.9883148696515603,1.0111347716386256,29995.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,30000.0,40000.0,919,1.0009220922219018,0.9913623520376235,1.0112143277345502,39946.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,40000.0,50000.0,203,0.9998692057027414,0.9903193274672305,1.0093502364767613,49999.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,50000.0,60000.0,28,0.9938909997253087,0.9860504333962488,1.0098585186018325,56181.0
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,60000.0,70000.0,0,,,,
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,70000.0,80000.0,0,,,,
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,80000.0,90000.0,0,,,,
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,90000.0,95000.0,0,,,,
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,95000.0,98000.0,0,,,,
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,98000.0,100000.0,0,,,,
20260802_AFL-debugging_1st,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.149726271103006,-6.8557179309937455,0.024196819805573477,49999.0,False,11616,0,100000.0,inf,0,,,,
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,0.0,500.0,981,0.9779639848297932,0.8943284809308953,1.0655640495281231,490.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,500.0,1000.0,0,,,,
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,1000.0,2000.0,2296,0.9944213867811355,0.9544102143776159,1.0348171211096655,1999.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,2000.0,5000.0,3047,0.999106340641388,0.9700283603919072,1.0282507230016587,4999.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,5000.0,10000.0,961,1.0010854823909496,0.9828291392853625,1.0198429148077532,9996.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,10000.0,20000.0,1338,0.9999185889155158,0.9865048895459898,1.0142960531824867,19997.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,20000.0,30000.0,1060,1.0010134181478638,0.989525772962939,1.0126816745755929,29966.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,30000.0,40000.0,456,1.0019044898711333,0.9907037170691761,1.0130837277863893,39981.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,40000.0,50000.0,189,1.0006728384942334,0.9923283188558232,1.0107703529136391,49866.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,50000.0,60000.0,109,1.0016738287027336,0.9904791082545895,1.0118968402619681,59784.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,60000.0,70000.0,27,1.000305608393812,0.9920331429345169,1.0107404288487158,69288.0
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,70000.0,80000.0,0,,,,
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,80000.0,90000.0,0,,,,
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,90000.0,95000.0,0,,,,
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,95000.0,98000.0,0,,,,
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,98000.0,100000.0,0,,,,
20260803_AFL-debugging_2nd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145514394278528,-3.132143751700651,0.024432080286273805,59784.0,False,10464,0,100000.0,inf,0,,,,
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,0.0,500.0,981,0.9767641651397995,0.8937711315004702,1.078776463724883,480.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,500.0,1000.0,13,0.9826322073581018,0.9255444022444445,1.0515872972123745,993.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,1000.0,2000.0,2482,0.9933797438429977,0.9523554174146167,1.0367903829744278,1999.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,2000.0,5000.0,2758,0.9991765953275372,0.9703436648312042,1.0277224722801719,4999.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,5000.0,10000.0,1055,1.0012181193971992,0.9826959394131852,1.0203001729676993,9999.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,10000.0,20000.0,1041,1.000359667888956,0.9852882757752743,1.0138621064608504,19993.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,20000.0,30000.0,1110,0.9987777871950032,0.9863085604774661,1.0109811488681268,29995.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,30000.0,40000.0,652,0.9983188546716171,0.9872335766231268,1.01037690423982,39963.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,40000.0,50000.0,290,0.9976570578912188,0.9854431676523916,1.0082338221992544,49998.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,50000.0,60000.0,82,0.9964839701944717,0.9830797214010832,1.009856549559482,59354.0
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,60000.0,70000.0,0,,,,
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,70000.0,80000.0,0,,,,
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,80000.0,90000.0,0,,,,
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,90000.0,95000.0,0,,,,
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,95000.0,98000.0,0,,,,
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,98000.0,100000.0,0,,,,
20260804_AFL-debugging_3rd,"mCitrine:480,530","mCitrine:480,530[2]",75,100,True,scored,8.145804931440447,-2.537726686718079,0.024345109704535572,59354.0,False,10464,0,100000.0,inf,0,,,,
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,0.0,500.0,4896,1.0660987855059898,0.9676049335287505,1.1786278386837015,499.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,500.0,1000.0,9,1.132895425081748,1.0364778885539485,1.2109516172669,507.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,1000.0,2000.0,0,,,,
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,2000.0,5000.0,327,0.9986221405611702,0.9751381498467735,1.0232512979083035,4055.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,5000.0,10000.0,0,,,,
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,10000.0,20000.0,185,1.0015639584997076,0.9809362931804663,1.0225571715840092,19972.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,20000.0,30000.0,677,0.9958816643253315,0.9841548915059944,1.0084390341977696,29986.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,30000.0,40000.0,528,0.9944057818927001,0.9840752025219847,1.0046997995365239,39987.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,40000.0,50000.0,800,0.9935864480980736,0.9838111630291799,1.0034874473194644,49969.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,50000.0,60000.0,817,0.9938039312123648,0.98390851391552,1.0040894678029706,59997.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,60000.0,70000.0,344,0.9954558272142768,0.9857235512600436,1.004837059208648,69985.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,70000.0,80000.0,363,0.9953188380619797,0.9874616505356212,1.004785312539132,79998.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,80000.0,90000.0,302,0.9957950419723767,0.9879315829520953,1.0061320744214894,89996.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,90000.0,95000.0,51,0.9960629690626032,0.9887318203994693,1.0051844533523238,94996.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,95000.0,98000.0,30,0.9966728249214457,0.9870465431440993,1.004119617643171,97955.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,98000.0,100000.0,39,0.9939095890148896,0.9867314530285767,0.9997620690373986,99965.0
20260805_ATP-sensor,"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.216641639917396,-43.43485426023966,0.02333427152303047,99965.0,False,9368,1096,100000.0,inf,1096,,,,-99999.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,0.0,500.0,2289,0.9655618410667266,0.8876088155679126,1.058866621634161,496.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,500.0,1000.0,0,,,,
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,1000.0,2000.0,0,,,,
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,2000.0,5000.0,327,0.9957064774922101,0.9690352273913554,1.0248790352967483,2946.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,5000.0,10000.0,669,1.000155990323839,0.9809429924851232,1.0194425752298073,9997.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,10000.0,20000.0,1629,1.000288295030757,0.9872298976224309,1.0143942743003787,19997.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,20000.0,30000.0,2570,1.0004332248502195,0.9886798274165137,1.0122875606768158,29998.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,30000.0,40000.0,732,1.0019556901184001,0.9909360751937903,1.0128770445114677,39986.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,40000.0,50000.0,663,1.0021872205473858,0.9927912225988051,1.0131430615241361,49977.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,50000.0,60000.0,348,1.0035123149318261,0.9942332776157431,1.0129041283685007,59971.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,60000.0,70000.0,407,1.0044612714004384,0.9935780618854819,1.0137864503959835,69987.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,70000.0,80000.0,291,1.004340265640462,0.9958022139323541,1.012579677805541,79991.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,80000.0,90000.0,208,1.0045264890840067,0.9954330316141754,1.012831069898089,89887.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,90000.0,95000.0,139,1.0055149982491551,0.9956882189840893,1.0154933532107413,94973.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,95000.0,98000.0,40,1.0071127739023433,0.9950291724926272,1.01544459962116,97437.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,98000.0,100000.0,25,1.0052414955400524,0.9962070792860046,1.0161284136444082,99983.0
20260808_ATP-sensors(ACS-ICL),"mCitrine:480,530","mCitrine:480,530[2]",75,100,False,scored,8.145991656031224,3.9390489525967394,0.01737886465288685,97437.0,False,10337,127,100000.0,inf,127,,,,-99999.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,0.0,500.0,330,0.9806494559213861,0.8956548824534443,1.0989391420997034,468.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,500.0,1000.0,0,,,,
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,1000.0,2000.0,1,0.9713552608977266,0.9713552608977266,0.9713552608977266,1986.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,2000.0,5000.0,368,0.9992192225701557,0.9663266067377235,1.0335842436709186,4988.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,5000.0,10000.0,967,1.0000420599168323,0.9814393154988443,1.0186044699735035,9985.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,10000.0,20000.0,958,1.0001354013912844,0.986378066061465,1.012538349029453,19996.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,20000.0,30000.0,772,1.001961118790614,0.9910172145984938,1.0116726456885354,29999.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,30000.0,40000.0,3449,1.0024140037982932,0.992809603953128,1.0119504290660666,39996.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,40000.0,50000.0,1806,1.0032103356353477,0.9932852750863364,1.011959000818096,49985.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,50000.0,60000.0,90,1.0072834838342337,0.9811712168623383,1.0145680028622388,59963.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,60000.0,70000.0,55,1.0083078892320336,0.9766224883845516,1.0187720002756722,69907.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,70000.0,80000.0,140,0.991824892057189,0.9777109324019184,1.0159986660831972,79889.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,80000.0,90000.0,143,0.9938395538069024,0.9820524062854763,1.0165876964268896,89962.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,90000.0,95000.0,57,0.9970091252692797,0.9873034916893125,1.0186671348152812,94991.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,95000.0,98000.0,60,0.9965571638463409,0.9842227798411093,1.0150204151780688,97989.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,98000.0,100000.0,28,0.9993299651881102,0.9835114073748739,1.0150235035057988,99957.0
24h_30min-interval_mCitrine-2,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,scored,8.137271724649436,-6.026413205310514,0.01920220097848585,97989.0,False,9224,1336,100000.0,inf,1336,,,,-99999.0
24h_30min-interval_mCitrine,"mCitrine:510,530","mCitrine:510,530[2]",-1,-1,False,"only 0 pairs inside the anchor window (2000.0, 20000.0); this plate never reached the signal level the multiple is fitted at",,,,,False,0,1248,,,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,0.0,500.0,9760,0.6195420677124954,0.09209282209792988,1.0635669051077934,499.0
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,500.0,1000.0,1723,0.9329457031270025,0.8171854187400456,1.0605288141987732,999.0
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,1000.0,2000.0,1503,0.977534081796122,0.9087540847302416,1.0462070265305585,1999.0
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,2000.0,5000.0,550,1.0008737566674917,0.9536877665523523,1.0435023689413467,3760.0
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,5000.0,10000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,10000.0,20000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,20000.0,30000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,30000.0,40000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,40000.0,50000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,50000.0,60000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,60000.0,70000.0,0,,,,
